Gene stable ID,RefSeq peptide ID
AT2G47400,NP_566100
AT4G09580,NP_192696
AT1G61730,NP_564784
AT1G29260,NP_174220
AT4G33905,NP_567940
AT4G02940,NP_192203
AT2G40360,NP_001324711
AT2G40360,NP_181567
AT1G33890,NP_001319140
AT1G33890,NP_174651
AT1G08040,NP_001322760
AT1G08040,NP_001322761
AT1G08040,NP_001030994
AT1G08040,NP_563805
AT3G47670,NP_190351
AT1G63522,NP_001319305
AT5G09900,NP_196552
AT5G09900,NP_001119202
AT5G09900,NP_974758
AT1G08810,NP_001318958
AT1G08810,NP_172358
AT1G08810,NP_973795
AT3G26810,NP_566800
AT1G09210,NP_172392
AT5G64920,NP_201297
AT5G65590,NP_201362
AT1G70080,NP_177165
AT4G02930,NP_192202
AT4G38480,NP_001328784
AT4G38480,NP_568042
AT4G04555,NP_001329272
AT3G27190,NP_189355
AT1G10522,NP_563872
AT1G10522,NP_001077502
AT1G04570,NP_171951
AT1G04570,NP_001320939
AT4G04370,NP_192346
AT3G26512,NP_001326535
AT4G34970,NP_195223
AT5G60470,NP_200855
AT5G60470,NP_001331894
AT5G60470,NP_001331895
AT5G10430,NP_196605
AT3G10130,NP_187624
AT4G33610,NP_195087
AT5G52790,NP_200091
AT5G52790,NP_001332390
AT5G52790,NP_001332387
AT5G52790,NP_001332389
AT5G52790,NP_001332388
AT1G01830,NP_563637
AT1G01830,NP_001077444
AT1G01830,NP_001077443
AT5G44020,NP_199215
AT1G12340,NP_563903
AT4G23882,NP_974601
AT3G54826,NP_974434
AT4G33690,NP_195095
AT1G67590,NP_001319334
AT1G67590,NP_564900
AT1G69080,NP_564951
AT1G69080,NP_974108
AT1G31400,NP_174425
AT1G74385,NP_001322719
AT3G08040,NP_001319499
AT3G08040,NP_187461
ATMG01350,NP_085586
AT3G10680,NP_187679
AT1G73300,NP_001322525
AT1G73300,NP_177473
AT3G52590,NP_566969
AT3G52590,NP_565836
AT5G47840,NP_199595
AT5G47840,NP_001330051
AT2G42240,NP_850366
AT2G42240,NP_001078040
AT2G42240,NP_001118504
AT5G04850,NP_568143
AT5G04850,NP_001190228
AT1G05760,NP_001320978
AT1G05760,NP_172067
AT1G30530,NP_564357
AT1G12480,NP_563909
AT2G35270,NP_181070
AT2G46330,NP_566070
AT2G46330,NP_973699
AT1G76850,NP_177811
AT1G73570,NP_001319376
AT1G44130,NP_175079
AT1G67340,NP_564894
AT5G44870,NP_199300
AT5G44870,NP_001331726
AT1G80315,NP_001320843
AT1G43666,NP_973968
AT5G60400,NP_974967
AT5G60400,NP_001318849
AT5G60400,NP_974968
AT5G59010,NP_001078767
AT5G59010,NP_200709
AT3G54920,NP_191052
AT1G08630,NP_001318956
AT1G08630,NP_849615
AT1G08630,NP_001031001
AT1G08630,NP_001077492
AT1G08630,NP_563822
AT1G08630,NP_849614
AT1G08630,NP_001322023
AT3G22040,NP_188842
AT3G47836,NP_566895
AT3G47836,NP_001078255
AT5G50115,NP_680411
AT2G27035,NP_973539
AT1G66150,NP_176789
AT2G03300,NP_178429
AT5G45790,NP_199391
AT5G45790,NP_001190477
AT2G35610,NP_850250
AT5G27700,NP_198122
AT1G04640,NP_001030961
AT1G04640,NP_171958
AT1G56500,NP_001321116
AT1G56500,NP_564718
AT1G56500,NP_001321117
AT2G30460,NP_001324801
AT2G30460,NP_001324798
AT2G30460,NP_001324799
AT2G30460,NP_180604
AT2G30460,NP_001154542
AT2G30460,NP_001324800
AT3G44570,NP_190043
AT3G02590,NP_001325854
AT3G02590,NP_186908
AT2G19560,NP_179546
AT2G19560,NP_001324728
AT5G19970,NP_001330690
AT5G19970,NP_197497
AT5G48430,NP_199654
AT3G18430,NP_001319581
AT3G18430,NP_566610
AT3G18430,NP_001189924
AT1G12615,NP_001321650
AT4G33490,NP_567922
AT4G33490,NP_001190905
AT5G18130,NP_974796
AT5G18130,NP_197314
AT1G77120,NP_177837
AT1G50590,NP_001322956
AT1G50590,NP_001322957
AT1G50590,NP_175474
AT5G05470,NP_196166
AT3G44735,NP_001190011
AT3G44735,NP_566871
AT4G03495,NP_001328099
AT2G31740,NP_001324378
AT2G31740,NP_850171
AT3G57570,NP_001190119
AT3G57570,NP_191316
AT1G17147,NP_001117300
AT4G27670,NP_194497
AT1G44740,NP_175095
AT1G08005,NP_001318952
AT3G28300,NP_189470
AT3G28300,NP_189469
AT3G23830,NP_189025
AT3G23830,NP_850629
AT4G33220,NP_001328318
AT4G33220,NP_567917
AT1G24380,NP_173848
AT4G24660,NP_194197
AT4G24660,NP_001328716
AT4G08810,NP_192621
AT3G32980,NP_850652
AT3G25030,NP_001030762
AT3G25030,NP_189139
AT3G25030,NP_001327479
AT3G25030,NP_001327480
AT4G29580,NP_194687
AT4G29580,NP_001154274
AT4G14226,NP_001118979
AT3G62200,NP_191779
AT1G60787,NP_001322298
AT1G60787,NP_001322299
AT1G60787,NP_001322296
AT1G60787,NP_001322297
AT5G40730,NP_198889
AT4G21600,NP_567631
AT1G26796,NP_001031095
AT3G54060,NP_190974
AT3G54060,NP_001030856
AT3G19830,NP_188617
AT3G19830,NP_001327151
AT3G19830,NP_001154627
AT3G19830,NP_001319596
AT5G09805,NP_001318520
AT4G05360,NP_192445
AT3G43810,NP_001326524
AT3G43810,NP_001326522
AT3G43810,NP_189967
AT3G43810,NP_001326523
AT2G14880,NP_001324272
AT2G14880,NP_001324273
AT2G14880,NP_565366
AT3G03780,NP_850507
AT3G03780,NP_187028
AT3G03780,NP_001118564
AT3G01030,NP_186752
AT1G68500,NP_177017
ATMG01300,NP_085582
ATMG01300,NP_178784
AT3G54110,NP_190979
AT5G41250,NP_198941
AT5G12430,NP_568276
AT4G03350,NP_192244
AT1G15500,NP_173003
AT4G24026,NP_001119037
AT3G44230,NP_190009
AT1G77760,NP_177899
AT3G24780,NP_189122
AT4G25970,NP_567736
AT1G24062,NP_001031087
AT5G37620,NP_198578
AT3G06150,NP_187266
AT5G19770,NP_197478
AT5G19770,NP_197479
AT5G07040,NP_196321
AT1G53510,NP_175756
AT3G52750,NP_001327517
AT3G52750,NP_001327516
AT3G52750,NP_190843
AT3G52750,NP_001327515
AT1G51410,NP_175552
AT5G27810,NP_198133
AT1G50020,NP_175424
AT5G04475,NP_001330593
AT4G20440,NP_849414
AT4G20440,NP_001154258
AT4G20440,NP_001031682
AT4G20440,NP_193777
AT4G20440,NP_001329619
AT4G02482,NP_001319846
AT3G13600,NP_001319541
AT3G13600,NP_187969
AT5G59880,NP_851227
AT5G59880,NP_568915
AT4G32050,NP_194933
AT2G39725,NP_565912
AT2G39725,NP_973640
AT1G22370,NP_564170
AT1G22370,NP_973885
AT2G38660,NP_001324644
AT2G38660,NP_001324645
AT2G38660,NP_001324647
AT2G38660,NP_001324646
AT2G38660,NP_001031508
AT2G38660,NP_001189703
AT2G38660,NP_001118472
AT2G38660,NP_181400
AT4G00690,NP_001319834
AT3G15380,NP_566511
AT3G45390,NP_001319689
AT1G53265,NP_683426
AT4G35640,NP_195289
AT5G27230,NP_198075
AT3G13222,NP_187929
AT1G17270,NP_173170
AT1G17270,NP_001322684
AT4G17920,NP_193526
AT4G33360,NP_001119109
AT4G33360,NP_195062
AT4G33360,NP_001190902
AT1G74350,NP_177575
AT5G54062,NP_680431
AT1G75230,NP_974147
AT1G75230,NP_565105
AT1G29150,NP_001323322
AT1G29150,NP_174210
AT1G17140,NP_564015
AT1G17140,NP_973848
AT1G08380,NP_563815
AT5G11020,NP_850806
AT5G11020,NP_001330698
AT5G11020,NP_001330696
AT5G11020,NP_001330697
AT4G00883,NP_001328933
AT1G43560,NP_175021
AT5G26030,NP_001031941
AT5G26030,NP_197975
AT4G24900,NP_001328379
AT4G24900,NP_194220
AT4G03190,NP_567255
AT3G56660,NP_191225
AT1G07700,NP_563794
AT1G07700,NP_001318945
AT1G07700,NP_973781
AT1G07700,NP_001321855
AT1G33750,NP_174635
AT3G28680,NP_189509
AT3G51880,NP_190756
AT3G51880,NP_001078269
AT3G51880,NP_001327501
AT3G51880,NP_974413
AT3G51880,NP_001190062
AT1G61270,NP_176322
AT1G14750,NP_001077539
AT1G14750,NP_001322548
AT1G14750,NP_001322547
AT1G14750,NP_172928
AT5G62760,NP_001332400
AT5G62760,NP_001332401
AT5G62760,NP_001190599
AT5G62760,NP_568961
AT5G62760,NP_001190598
AT5G62760,NP_851250
AT3G18035,NP_188431
AT3G18035,NP_001325770
AT4G33735,
AT1G05900,NP_563752
AT1G05900,NP_973767
AT2G16505,NP_001077897
AT5G17210,NP_568343
AT5G17210,NP_001318579
AT5G02190,NP_195839
AT1G44120,NP_175078
AT1G44120,NP_001321523
AT1G44120,NP_001321524
AT4G01995,NP_001329174
AT4G01995,NP_001329173
AT4G01995,NP_680560
AT2G07785,NP_973440
AT2G41082,NP_001118492
AT1G52990,NP_001321111
AT1G52990,NP_564620
AT4G21320,NP_567623
AT1G37130,NP_174901
AT5G42957,NP_680383
AT5G48510,NP_199662
AT4G20575,NP_001328182
AT4G20575,NP_001328237
AT4G20575,NP_001329223
AT4G20575,NP_001329287
AT4G20575,NP_001328094
AT4G28365,NP_567806
AT5G55560,NP_200367
AT3G14400,NP_566486
AT5G65820,NP_201383
AT4G02300,NP_192139
AT2G25330,NP_180105
AT5G32590,NP_198299
AT3G18840,NP_001325455
AT3G18840,NP_001078182
AT1G48175,NP_001321514
AT1G48175,NP_001321518
AT1G48175,NP_001321517
AT1G48175,NP_001321515
AT1G48175,NP_564523
AT1G48175,NP_001321516
ATCG01250,
AT2G28560,NP_180423
AT2G28560,NP_001154538
AT2G28560,NP_001323470
AT2G28560,NP_001031438
AT2G28560,NP_001323469
AT2G28560,NP_001118403
AT5G63190,NP_851255
AT5G63190,NP_568968
AT4G03565,NP_680573
AT1G72140,NP_177359
AT2G21140,NP_179710
AT4G00530,NP_191962
AT2G01300,NP_178239
AT1G66465,NP_001321972
AT1G66465,NP_001321973
AT1G43260,NP_175015
AT1G14420,NP_172894
AT1G01710,NP_563632
AT4G15460,NP_001319950
AT4G15460,NP_001329180
AT4G15460,NP_001329179
AT4G15460,NP_001329178
AT2G35240,NP_181067
AT5G38120,NP_001331964
AT5G38120,NP_001331963
AT5G38120,NP_198628
AT5G38120,NP_001331962
AT3G16590,NP_188281
AT4G28170,NP_194546
AT1G44000,NP_564489
AT1G73960,NP_177536
AT1G73960,NP_001320977
AT1G73960,NP_001319379
AT4G31570,NP_001329593
AT4G31570,NP_001329592
AT4G31570,NP_194885
AT4G31570,NP_001320105
AT4G31570,NP_001329591
AT4G31570,NP_001329594
AT4G31570,NP_001329590
AT2G35960,NP_181140
AT1G11360,NP_849638
AT1G11360,NP_001184963
AT1G11360,NP_001154325
AT1G11360,NP_563888
AT3G10845,NP_683549
AT2G33400,NP_180898
AT5G02810,NP_568107
AT5G02810,NP_001330923
AT1G04490,NP_001077456
AT1G04490,NP_001318919
AT1G04490,NP_001321664
AT1G04490,NP_001321665
AT1G04490,NP_001321669
AT1G04490,NP_171943
AT1G04490,NP_001321668
AT1G04490,NP_001321667
AT1G04490,NP_001321666
AT1G78476,NP_001185426
AT1G15310,NP_563970
AT1G13300,NP_563926
AT3G12010,NP_187808
AT1G55530,NP_001321433
AT1G55530,NP_001321432
AT1G55530,NP_564693
AT1G47350,NP_175168
AT3G56390,NP_191198
AT3G19660,NP_001319593
AT1G74458,NP_001077821
AT4G01595,NP_680555
AT4G30280,NP_194757
AT4G10050,NP_001328229
AT4G10050,NP_567350
AT2G02180,NP_027422
AT2G42690,NP_181797
AT1G32120,NP_174491
AT1G17260,NP_173169
AT4G25160,NP_194246
AT2G39570,NP_565908
AT2G23060,NP_179888
AT2G23060,NP_001318271
AT1G32660,NP_174543
AT1G31480,NP_174433
AT4G15880,NP_001328371
AT4G15880,NP_567478
AT4G26620,NP_567751
AT1G17500,NP_173193
AT1G17500,NP_001319028
AT1G50780,NP_175493
AT1G21150,NP_173539
AT1G21150,NP_001322645
AT1G21150,NP_001322646
AT3G04990,NP_187150
AT2G22120,NP_179802
AT2G22120,NP_001189574
AT1G78110,NP_177935
AT1G80080,NP_178125
AT3G46840,NP_566887
AT2G47470,NP_001031555
AT2G47470,NP_001078074
AT2G47470,NP_182269
AT2G47470,NP_973708
AT4G02790,NP_192188
AT4G19410,NP_001190770
AT4G19410,NP_567585
AT2G45110,NP_182036
AT1G23260,NP_564191
AT1G23260,NP_001320610
AT1G09790,NP_172450
AT1G09790,NP_001322459
AT3G58710,NP_851020
AT3G58710,NP_567073
AT5G65100,NP_201315
AT1G60270,NP_001322949
AT1G60270,NP_176233
AT5G57350,NP_200545
AT5G57350,NP_001331204
AT5G57350,NP_001190559
AT5G57350,NP_001331203
AT5G32613,NP_680290
AT2G03955,NP_001031314
AT1G25400,NP_564234
AT1G25400,NP_001185095
AT3G29100,NP_001327542
AT3G29100,NP_001327543
AT3G29100,NP_001189997
AT3G29100,NP_001327544
AT3G29100,NP_189554
AT5G49240,NP_199735
AT2G46890,NP_182212
AT1G77980,NP_177921
AT1G43140,NP_175007
AT2G39770,NP_001189713
AT2G39770,NP_181507
AT2G39770,NP_001325272
AT3G58810,NP_974456
AT3G58810,NP_191440
AT1G42470,NP_001319159
AT5G16130,NP_197117
AT4G20555,NP_001328182
AT4G20555,NP_001328237
AT4G20555,NP_001329223
AT4G20555,NP_001329287
AT4G20555,NP_001328094
AT3G05640,NP_187215
AT3G05640,NP_001326841
AT3G05640,NP_974230
AT4G35520,NP_001320143
AT4G35520,NP_001328256
AT4G35520,NP_001328253
AT4G35520,NP_001328251
AT4G35520,NP_001328255
AT4G35520,NP_195277
AT4G35520,NP_001328252
AT4G35520,NP_001328254
AT2G24180,NP_179995
AT4G10790,NP_192817
AT3G28330,NP_001319664
AT2G29970,NP_565689
AT1G34170,NP_001154393
AT1G34170,NP_174679
AT1G34170,NP_001031139
AT1G56150,NP_176011
AT3G24440,NP_189087
AT3G24440,NP_001327228
AT3G27500,NP_001326891
AT3G27500,NP_189387
AT3G27500,NP_001326892
AT1G75520,NP_177684
AT1G53890,NP_001185218
AT1G53890,NP_001320961
AT1G53890,NP_974021
AT1G53890,NP_001320314
AT1G53890,NP_001031184
AT1G53890,NP_564645
AT1G53890,NP_564642
AT1G53890,NP_001319217
AT1G53890,NP_001319216
AT5G27470,NP_198099
AT5G03260,NP_195946
AT5G01370,NP_195757
AT5G26920,NP_001190408
AT5G26920,NP_198044
AT5G26920,NP_001331616
AT2G40340,NP_001325153
AT2G40340,NP_001325152
AT2G40340,NP_001325151
AT2G40340,NP_001325154
AT2G40340,NP_001325150
AT2G40340,NP_565929
AT2G03620,NP_178460
AT2G03620,NP_001118259
AT4G37950,NP_001329850
AT4G37950,NP_195508
AT5G54750,NP_200286
AT5G54750,NP_001190539
AT5G47180,NP_199529
AT5G47180,NP_851144
AT5G04810,NP_001331918
AT5G04810,NP_568141
AT5G44000,NP_568632
AT5G08020,NP_196419
AT5G64570,NP_001331902
AT5G64570,NP_201262
AT5G64570,NP_001331903
AT1G43722,NP_683376
AT4G36250,NP_195348
AT1G73370,NP_001185390
AT1G73370,NP_177480
AT1G73370,NP_001319374
AT3G01185,NP_683520
AT5G42797,NP_001031997
AT5G14060,NP_001078581
AT5G14060,NP_196910
AT5G14060,NP_001330615
AT3G61190,NP_001190150
AT3G61190,NP_567111
AT5G11480,NP_196709
AT1G01230,NP_563622
AT4G14680,NP_193204
AT4G14680,NP_001329676
AT2G27930,NP_001325268
AT2G27930,NP_001325267
AT2G27930,NP_001325266
AT2G27930,NP_001325265
AT2G27930,NP_180360
AT2G27930,NP_001318301
AT1G70700,NP_001031264
AT1G70700,NP_177227
AT1G70700,NP_001320988
AT3G15010,NP_974317
AT3G15010,NP_188119
AT5G17847,NP_001119243
AT5G05270,NP_850770
AT5G05270,NP_568154
AT2G25055,NP_001324436
AT2G03230,NP_178422
AT2G34770,NP_181023
AT2G01540,NP_178263
AT1G02380,NP_171740
AT4G17895,NP_567544
AT1G48870,NP_175318
AT1G48870,NP_001319178
AT1G48870,NP_001321006
AT3G50840,NP_190653
AT3G50840,NP_001327409
AT3G50840,NP_001327410
AT4G35100,NP_195236
AT4G35100,NP_001190920
AT3G51171,NP_001030837
AT1G69280,NP_177088
AT1G69280,NP_001319355
AT1G69280,NP_001320675
AT1G36950,NP_174888
AT4G09090,NP_192648
AT4G33380,NP_001190903
AT4G33380,NP_195064
AT3G60100,NP_191569
AT3G60100,NP_001327513
AT3G60100,NP_001327512
AT1G12430,NP_563908
AT1G12430,NP_001184972
AT3G17440,NP_001030716
AT3G17440,NP_566578
AT3G10350,NP_187646
AT3G10350,NP_001189855
AT1G56320,NP_176028
AT1G50880,NP_175501
AT4G14465,NP_567432
AT4G22580,NP_193989
AT1G36310,NP_001031144
AT1G36310,NP_564470
AT3G46086,NP_001118781
AT3G17030,NP_188328
AT1G44830,NP_175104
AT4G16180,NP_193353
AT4G16180,NP_001154242
AT4G15396,NP_001329486
AT4G15396,NP_001329488
AT4G15396,NP_001329487
AT4G15396,NP_680696
AT2G16880,NP_179280
AT5G45190,NP_199332
AT5G45190,NP_001154763
AT5G45190,NP_001329973
AT5G41120,NP_001331275
AT5G41120,NP_001331274
AT5G41120,NP_198928
AT4G02860,NP_192195
AT3G12145,NP_974291
AT5G19940,NP_001154722
AT5G19940,NP_197494
AT1G01300,NP_171637
AT2G43790,NP_181907
AT1G48050,NP_001322093
AT1G48050,NP_001322094
AT1G48050,NP_564520
AT5G66820,NP_201483
AT5G08240,NP_196441
AT3G01080,NP_001325619
AT3G01080,NP_001325618
AT3G01080,NP_186757
AT1G36925,NP_001319156
AT1G30670,NP_174355
AT1G22180,NP_850948
AT1G22180,NP_973882
AT1G22180,NP_173637
AT1G22180,NP_001322892
AT3G60190,NP_567094
AT1G17450,NP_173188
AT1G17450,NP_001320338
AT1G17450,NP_001185022
AT1G61630,NP_176357
AT5G18260,NP_197327
AT1G28590,NP_174181
AT5G38450,NP_001331437
AT5G38450,NP_198661
AT3G49990,NP_190568
AT2G33793,NP_001318344
AT2G33793,NP_973593
AT2G33793,NP_001324681
AT5G19380,NP_568373
AT5G19380,NP_001154721
AT1G79670,NP_849908
AT1G79670,NP_178085
AT4G14230,NP_193159
AT3G55580,NP_191117
AT1G68170,NP_001323391
AT1G68170,NP_176984
AT5G11660,NP_196727
AT4G14810,NP_567444
AT1G60080,NP_176216
AT5G17860,NP_197288
AT5G17860,NP_001332508
AT2G44030,NP_181931
AT2G45650,NP_182089
AT5G20620,NP_568397
AT5G20620,NP_001031824
AT5G20620,NP_001332370
AT5G20620,NP_851029
AT5G20620,NP_568112
AT4G38080,NP_195521
AT4G08980,NP_849346
AT4G08980,NP_001078359
AT4G08980,NP_001154215
AT4G08980,NP_567343
AT4G08980,NP_974523
AT2G28350,NP_180402
AT2G28350,NP_001324968
AT3G03180,NP_186968
AT3G03180,NP_001327132
AT3G03180,NP_001327133
AT1G51240,NP_175535
AT5G10790,NP_568239
AT5G10790,NP_001332186
AT5G07070,NP_196324
AT3G42786,NP_683652
AT3G25655,NP_566774
AT1G07130,NP_563781
AT4G08590,NP_192599
AT4G08590,NP_001078357
AT4G08590,NP_001328497
AT4G08590,NP_001328496
AT4G08590,NP_001328495
AT4G08590,NP_001328494
AT2G44080,NP_850409
AT2G18400,NP_565438
AT5G40280,NP_001331518
AT5G40280,NP_198844
AT3G44718,NP_001078238
AT3G04010,NP_187051
AT4G15910,NP_193326
AT5G07380,NP_001031848
AT5G07380,NP_001332075
AT5G07380,NP_196355
AT5G07380,NP_001078541
AT5G07380,NP_001332076
AT5G07380,NP_001332074
AT5G62320,NP_201038
AT1G42525,NP_001154399
AT1G42525,NP_001154398
AT1G64355,NP_001031230
AT1G64355,NP_001321243
AT1G64355,NP_564831
AT3G02270,NP_186876
AT1G04820,NP_171974
AT1G04820,NP_175423
AT1G71866,NP_001185375
AT1G71866,NP_001322471
AT1G33050,NP_001185128
AT1G33050,NP_001319131
AT1G33050,NP_174581
AT1G33050,NP_001117402
AT1G33050,NP_001322228
AT1G33050,NP_849743
AT3G42770,NP_189863
AT2G39210,NP_181454
AT5G23950,NP_197783
AT5G23950,NP_001329993
AT5G45110,NP_001330386
AT5G45110,NP_199324
AT2G47040,NP_182227
AT3G08650,NP_187477
AT3G08650,NP_974256
AT3G48231,NP_001030830
AT2G28630,NP_180431
AT2G28630,NP_001318305
AT2G03290,NP_178428
AT3G61150,NP_191674
AT1G77810,NP_001319398
AT1G77810,NP_974164
AT3G12970,NP_187903
AT5G52990,NP_200111
AT5G44330,NP_199246
AT4G30930,NP_567861
AT1G16210,NP_563993
AT3G61980,NP_567123
AT5G08530,NP_196470
AT2G39320,NP_181464
AT2G36200,NP_181162
AT2G36200,NP_001189688
AT1G34580,NP_001320789
AT1G34580,NP_174718
AT5G13970,NP_196901
AT1G02050,NP_171707
AT1G66500,NP_176823
AT5G56200,NP_200431
AT5G24830,NP_568460
AT4G09110,NP_192650
ATCG00590,NP_051077
AT3G15115,NP_566501
AT5G24530,NP_197841
AT1G04030,NP_001320872
AT1G04030,NP_171899
AT5G13360,NP_001190301
AT5G13360,NP_196840
AT5G13360,NP_001031874
AT3G33530,NP_001326680
AT3G33530,NP_001326679
AT3G33530,NP_001154659
AT3G33530,NP_001190004
AT3G33530,NP_189790
ATMG01275,YP_009472104
AT4G03070,NP_192216
AT3G18210,NP_001078177
AT3G18210,NP_566600
AT3G01410,NP_001078087
AT3G01410,NP_186790
AT1G32480,NP_174526
AT5G01230,NP_568086
AT5G01230,NP_851026
AT5G63080,NP_201113
AT1G29370,NP_174230
AT1G29370,NP_001321633
AT5G10710,NP_001318533
AT5G10710,NP_568235
AT5G10710,NP_001190285
AT3G05720,NP_187223
AT3G05720,NP_001319482
AT3G05320,NP_001327824
AT3G05320,NP_187183
AT3G05320,NP_001327823
AT2G21090,NP_179705
AT4G30500,NP_567848
AT5G48070,NP_199618
AT2G34140,NP_180961
AT1G18880,NP_173322
AT5G61570,NP_001078779
AT5G61570,NP_200965
AT1G50740,NP_564579
AT5G58780,NP_568882
AT2G05642,NP_850486
AT3G47110,NP_190295
AT3G31350,NP_189718
AT3G11430,NP_187750
AT3G56210,NP_001078303
AT3G56210,NP_191180
AT3G56210,NP_001078302
AT3G56210,NP_001190103
AT2G45450,NP_566042
AT2G26695,NP_973537
AT2G26695,NP_001324100
AT1G02580,NP_001322965
AT1G02580,NP_563658
AT5G03540,NP_195974
AT5G03540,NP_001190216
AT5G03540,NP_001119162
AT1G58220,NP_001321388
AT1G58220,NP_176118
AT4G10520,NP_567359
AT3G04290,NP_187079
AT2G34325,NP_001324653
AT1G07350,NP_001323001
AT1G07350,NP_849605
AT1G07350,NP_001323002
AT1G07350,NP_001323003
AT1G07350,NP_001323004
AT1G07350,NP_563787
AT5G63960,NP_001190611
AT5G63960,NP_201201
AT4G36490,NP_568006
AT5G57810,NP_568866
AT2G16005,NP_565385
AT5G08040,NP_196421
AT4G20340,NP_193767
AT4G20340,NP_001329830
AT4G20340,NP_001329831
AT4G39340,NP_195644
AT4G33330,NP_195059
AT4G33330,NP_001154284
AT4G33330,NP_001328034
AT4G33330,NP_001328036
AT4G33330,NP_001328035
AT5G49900,NP_199801
AT5G49900,NP_001331233
AT5G49900,NP_001331234
AT3G11150,NP_187725
AT3G11150,NP_001325707
AT2G29790,NP_001324548
AT2G29790,NP_001324549
AT2G29790,NP_001318314
AT3G03540,NP_566207
AT1G06950,NP_172176
AT4G14250,NP_001319935
AT4G17050,NP_193438
AT3G09940,NP_566361
AT3G09940,NP_001118607
ATMG00480,NP_085508
ATMG00480,NP_178793
AT3G51860,NP_001327590
AT3G51860,NP_190754
AT5G65609,NP_001318883
AT2G07734,NP_085497
AT2G07734,NP_178806
AT2G07734,YP_009472109
AT5G02320,NP_001190206
AT5G02320,NP_568099
AT5G02320,NP_001331277
AT4G09840,NP_192722
AT4G09840,NP_001078363
AT5G66400,NP_201441
AT5G66400,NP_001032162
AT5G46960,NP_568673
AT5G11425,NP_001119210
AT1G19200,NP_001322166
AT1G19200,NP_173354
AT5G36460,NP_001078644
AT5G36460,NP_001078645
AT5G36460,NP_001078656
AT5G36460,NP_001078652
AT5G36460,NP_001078655
AT5G36460,NP_001078654
AT5G36460,NP_001078649
AT5G36460,NP_001078648
AT5G36460,NP_001078650
AT5G36460,NP_001078647
AT5G36460,NP_001078651
AT5G36460,NP_001078653
AT5G11030,NP_001332044
AT5G11030,NP_001154705
AT5G11030,NP_001332040
AT5G11030,NP_196664
AT5G11030,NP_001332043
AT5G11030,NP_001332041
AT5G11030,NP_001332042
AT5G11030,NP_001332045
AT5G11030,NP_001154704
AT2G03880,NP_178481
AT2G20784,NP_001118353
AT4G17190,NP_974565
AT4G17190,NP_193452
AT4G17190,NP_001328530
AT4G34100,NP_001119113
AT4G34100,NP_195136
AT4G03180,NP_192227
AT4G03180,NP_001327982
AT5G48090,NP_001318757
AT5G48090,NP_001154768
AT5G48090,NP_199620
ATMG00320,NP_085500
AT5G01320,NP_195752
AT5G58010,NP_200609
AT5G57870,NP_200595
AT5G57870,NP_851207
AT5G37475,NP_850918
AT5G37475,NP_001330001
AT5G37475,NP_001330000
AT3G27700,NP_851008
AT3G27700,NP_189407
AT4G09490,NP_192687
AT1G52140,NP_564601
AT1G18550,NP_173290
AT5G53010,NP_200113
AT5G53010,NP_001331806
AT4G08460,NP_974521
AT4G08460,NP_001319884
AT4G08460,NP_192586
AT4G08460,NP_001190691
AT3G60120,NP_191571
AT1G77510,NP_177875
AT4G35870,NP_195312
AT4G29440,NP_194673
AT4G29440,NP_001031748
AT1G52430,NP_001320519
AT1G52430,NP_175652
AT5G41240,NP_198940
AT2G37790,NP_181315
AT1G15950,NP_173047
AT1G15950,NP_001319013
AT1G15950,NP_001322098
AT1G15950,NP_001322097
AT1G15950,NP_001322095
AT1G15950,NP_001322096
AT1G15950,NP_001077544
AT5G55970,NP_001332406
AT5G55970,NP_851197
AT5G55970,NP_568834
AT5G43670,NP_568626
AT4G26160,NP_194346
